Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Closing_Price_Diff
2020-01-01,10984.216,10534.96325,11036.42593,10369.80107,516.9550600000002
2020-01-02,10552.13163,11005.39657,11097.77442,10315.26618,-432.0843700000005
2020-01-03,10286.63923,10552.12785,10686.24817,10072.52249,-265.4923999999992
2020-01-04,10028.53261,10286.63482,10339.63884,9883.631832,-258.1066200000005
2020-01-05,9772.504761,9868.265028,9917.47758,9511.623987,-256.02784900000006
2020-01-06,9898.429352,9772.504819,10185.44037,9739.089085,125.92459099999905
2020-01-07,9813.226351,9898.413446,9925.602563,9644.881829,-85.20300099999986
2020-01-08,9441.140037,9813.206638,10194.53397,9307.103532,-372.08631400000013
2020-01-09,9496.855261,9460.674242,9604.319275,9135.399352,55.7152240000014
2020-01-10,9507.704273,9529.693443,9718.514278,9374.369428,10.849011999998766
2020-01-11,9573.735372,9507.698028,9720.981661,9388.22372,66.03109899999981
2020-01-12,10006.29447,9573.738464,10133.40473,9573.738439,432.55909800000154
2020-01-13,10386.20061,10006.28929,10475.78174,9885.737728,379.90613999999914
2020-01-14,10514.91147,10386.21297,10664.61879,10330.19692,128.71085999999923
2020-01-15,10832.25986,10514.91475,10910.25592,10499.94443,317.348390000001
2020-01-16,10986.80754,10832.2503,11052.98579,10574.7773,154.54767999999967
2020-01-17,11812.78705,10986.83088,11941.48387,10940.56908,825.979510000001
2020-01-18,11311.18722,11812.80356,12315.10766,11220.40378,-501.599830000001
2020-01-19,11957.04722,11311.22164,12130.40974,11284.67611,645.8600000000006
2020-01-20,11818.45548,11957.02281,12033.04653,11503.52799,-138.59173999999985
2020-01-21,11828.57457,11973.59295,12028.25991,11655.66325,10.119090000000142
2020-01-22,11279.28125,11828.57457,11968.87796,11228.62221,-549.2933200000007
2020-01-23,11486.36578,11280.87554,11546.10453,11102.01485,207.0845300000001
2020-01-24,11392.96865,11486.36408,11584.8907,11228.44066,-93.39712999999938
2020-01-25,10870.37911,11392.96383,11435.88853,10747.75595,-522.5895400000009
2020-01-26,10212.49858,10852.20047,10861.82397,10048.99513,-657.8805300000004
2020-01-27,10387.53955,10212.50951,10445.07996,9683.711422,175.04097000000002
2020-01-28,10389.45059,10308.25976,10531.36531,9727.97815,1.9110400000008667
2020-01-29,10213.10144,10389.45804,10464.91871,9995.108246,-176.34915
2020-01-30,10336.37284,10212.67093,10463.74951,10083.26549,123.27139999999963
2020-01-31,10775.81031,10336.37448,10813.79708,10265.45646,439.43747000000076
2020-02-01,10819.50701,10775.82421,10944.87041,10532.48856,43.6966999999986
2020-02-02,10065.91679,10819.52263,10819.58913,9865.136684,-753.59022
2020-02-03,10162.16475,10065.93106,10230.01701,9763.052413,96.2479600000006
2020-02-04,10365.28135,10104.4429,10451.29234,10035.08645,203.11659999999938
2020-02-05,10172.49746,10393.61634,10409.96385,9902.486012,-192.7838899999988
2020-02-06,10069.92242,10172.49019,10293.84102,9912.50882,-102.57503999999972
2020-02-07,10313.21504,10139.57086,10625.60517,10137.07172,243.29261999999835
2020-02-08,10123.19653,10313.19686,10403.29749,10043.87929,-190.01850999999988
2020-02-09,9744.162051,10170.14274,10280.25422,9601.835039,-379.0344789999999
2020-02-10,9488.976434,9744.15873,9748.119828,9326.394154,-255.18561699999918
2020-02-11,9591.736337,9488.960049,9683.725536,9344.706051,102.75990300000012
2020-02-12,9625.983911,9581.761352,9700.864379,9407.444484,34.24757399999908
2020-02-13,9781.667897,9625.979967,9820.158622,9553.150794,155.683986
2020-02-14,10382.85596,9782.864338,10441.22046,9739.247573,601.1880630000014
2020-02-15,10692.3113,10367.37382,10753.42149,10291.49442,309.4553399999986
2020-02-16,10556.0469,10692.31852,10811.01817,10186.25791,-136.26440000000002
2020-02-17,10577.31789,10556.0624,10644.94607,10464.81329,21.270990000000893
2020-02-18,10335.02389,10577.32519,10929.34381,10202.60832,-242.29399999999987
2020-02-19,10496.22736,10334.99906,10564.71089,10289.75316,161.20347000000038
2020-02-20,10403.79653,10486.40972,10596.19556,10245.58258,-92.43083000000115
2020-02-21,10333.94219,10403.76795,10525.38695,10098.98038,-69.85433999999987
2020-02-22,10083.94683,10333.93727,10381.30659,9957.122723,-249.99535999999898
2020-02-23,10153.75298,10108.49504,10270.03039,9892.803301,69.80614999999852
2020-02-24,10397.7672,10153.76062,10460.92661,10056.26449,244.01422000000093
2020-02-25,10300.47696,10397.76226,10448.38863,10168.99105,-97.29024000000027
2020-02-26,10352.23202,10300.49457,10426.91182,10230.45418,51.7550599999995
2020-02-27,10303.19071,10362.08564,10382.56459,10268.86546,-49.0413099999987
2020-02-28,10302.65965,10307.1484,10374.06351,10094.14028,-0.5310600000011618
2020-02-29,10232.42151,10302.66126,10305.62364,10146.34576,-70.23813999999948
2020-03-01,10169.28771,10232.41302,10264.82338,10095.32501,-63.13379999999961
2020-03-02,10224.50558,10167.77877,10287.01075,9688.29416,55.217869999998584
2020-03-03,10139.33521,10224.50709,10290.21566,10066.62894,-85.17036999999982
2020-03-04,9985.520516,10139.35756,10180.74247,9909.572815,-153.81469399999878
2020-03-05,10032.86671,9985.518857,10084.09813,9851.753085,47.34619399999974
2020-03-06,9720.718696,10032.86687,10063.91987,9631.695768,-312.14801400000033
2020-03-07,8689.973526,9720.704257,9771.161484,7945.334498,-1030.7451700000001
2020-03-08,8439.708552,8529.464788,8742.509561,8231.466526,-250.2649739999997
2020-03-09,8104.2109,8439.716459,8463.412486,7758.276118,-335.497652
2020-03-10,8196.210697,8104.901572,8287.743263,7870.55317,91.9997970000004
2020-03-11,8147.414032,8184.316058,8322.160587,7724.691419,-48.79666500000076
2020-03-12,8086.71329,8147.422964,8229.641494,7906.017736,-60.70074199999999
2020-03-13,8242.34147,8056.694139,8332.291686,7729.678427,155.6281799999997
2020-03-14,8334.68919,8299.624775,8509.705409,8196.045244,92.34771999999975
2020-03-15,8274.464018,8334.710296,8389.015862,8178.694601,-60.225171999998565
2020-03-16,8204.843833,8274.457419,8413.650047,8061.325317,-69.62018499999976
2020-03-17,8164.902638,8232.786249,8241.948769,8015.419323,-39.941195000001244
2020-03-18,8138.146689,8164.901441,8197.249514,8026.500462,-26.75594899999942
2020-03-19,7854.693305,8139.833489,8172.568254,7803.464851,-283.45338400000037
2020-03-20,8237.208379,7851.684576,8305.140139,7778.631571,382.5150739999999
2020-03-21,8202.637818,8237.205875,8317.990673,8114.111805,-34.57056100000045
2020-03-22,8573.380812,8174.838803,8692.072691,8118.91224,370.7429940000002
2020-03-23,8583.144518,8573.382301,8655.382776,8436.18651,9.763705999999729
2020-03-24,8321.171581,8583.148123,8797.457282,8289.227631,-261.97293699999864
2020-03-25,8329.60426,8321.168154,8407.142415,8226.301457,8.432678999999553
2020-03-26,8283.177326,8310.172913,8469.97364,8168.264904,-46.426933999999164
2020-03-27,8338.818999,8283.181596,8386.55341,8215.318868,55.64167299999826
2020-03-28,8163.44,8356.0,8421.0,8097.62,-175.37899899999957
2020-03-29,8004.820395,8167.344773,8185.386436,7919.275881,-158.61960499999986
2020-03-30,8059.058081,8004.819261,8121.121106,7938.852166,54.237686000000394
2020-03-31,7971.239476,8059.058875,8122.045885,7821.066343,-87.81860500000039
2020-04-01,7944.347107,7957.890802,8096.903392,7883.646968,-26.892369000000144
2020-04-02,8201.318763,7944.352412,8307.004901,7885.518625,256.9716559999997
2020-04-03,8201.246099,8234.799468,8347.556497,8153.237887,-0.07266399999934947
2020-04-04,8074.409544,8201.244382,8310.665328,8055.948065,-126.83655499999986
2020-04-05,7421.415836,8028.293815,8055.994888,7308.391946,-652.993708
2020-04-06,7461.617416,7421.414034,7504.599764,7348.630865,40.20157999999992
2020-04-07,8592.223897,7422.571805,8763.680498,7394.261413,1130.6064809999998
2020-04-08,9172.306532,8592.236577,10333.40951,8592.225768,580.0826350000007
2020-04-09,9579.367556,9260.521873,9814.443885,9104.737134,407.0610239999987
2020-04-10,9459.22336,9579.364387,9931.974021,9273.656652,-120.14419599999928
2020-04-11,9456.724693,9229.074502,9552.778726,9126.778457,-2.498666999999841
2020-04-12,9226.995479,9456.728198,9469.963245,9005.132304,-229.72921400000087
2020-04-13,9132.41063,9226.997769,9426.44994,8955.89964,-94.58484899999894
2020-04-14,9198.632345,9132.417153,9292.117644,9048.176594,66.22171499999968
2020-04-15,9291.896602,9231.478858,9378.084522,9198.833142,93.26425700000073
2020-04-16,9203.415451,9291.899794,9363.633137,9075.382879,-88.48115099999995
2020-04-17,9370.628081,9204.826007,9527.165195,9126.861531,167.21263
2020-04-18,9327.599624,9405.38087,9467.070961,9174.044686,-43.028457000000344
2020-04-19,9336.752402,9327.592531,9440.215735,9255.732115,9.152777999999671
2020-04-20,9227.485821,9332.215796,9365.590814,9089.107628,-109.26658099999986
2020-04-21,8795.358645,9206.618606,9248.614352,8667.389614,-432.12717599999996
2020-04-22,8799.042055,8795.36261,8882.909087,8720.961753,3.6834099999996397
2020-04-23,9082.186878,8799.036067,9124.338511,8743.737626,283.14482300000054
2020-04-24,8712.534339,9082.177733,9097.026278,8614.892395,-369.6525390000006
2020-04-25,8761.892718,8712.536153,8857.381556,8565.937933,49.35837899999933
2020-04-26,8750.520591,8761.888546,8838.921252,8704.63545,-11.372126999998727
2020-04-27,8657.970922,8759.546642,8786.054199,8563.374593,-92.549669
2020-04-28,8501.643558,8657.971858,8764.903472,8360.849192,-156.32736400000067
2020-04-29,8470.260899,8501.643936,8540.132174,8424.543205,-31.382658999998966
2020-04-30,8538.339652,8470.261015,8625.956305,8370.224963,68.07875299999978
2020-05-01,8206.806366,8501.644603,8501.646489,8036.885907,-331.53328599999986
2020-05-02,8119.488536,8206.810043,8206.810043,7989.922628,-87.31783000000087
2020-05-03,8075.843174,8120.484444,8216.619589,8030.097727,-43.645362000000205
2020-05-04,7613.740574,8075.840561,8119.113996,7421.281322,-462.10259999999926
2020-05-05,7263.110535,7619.579413,7718.802088,6805.143065,-350.6300390000006
2020-05-06,7304.405759,7263.127934,7355.862635,7095.975791,41.29522400000042
2020-05-07,7042.732936,7304.414265,7339.698677,6921.631497,-261.6728229999999
2020-05-08,7212.861809,6895.651354,7369.147389,6525.552859,170.12887299999966
2020-05-09,7142.069449,7212.870983,7337.30101,7013.057702,-70.79236000000037
2020-05-10,7524.480673,7142.075509,7661.64037,6852.62293,382.4112240000004
2020-05-11,7391.207469,7524.472887,7648.518089,7380.309918,-133.27320400000008
2020-05-12,7730.265939,7391.210656,7857.607906,7379.405543,339.05846999999994
2020-05-13,7543.235609,7749.335487,7806.029322,7440.098867,-187.0303299999996
2020-05-14,7382.963008,7543.245344,7565.940079,7239.322233,-160.27260100000058
2020-05-15,7334.43293,7382.962005,7441.615736,7163.492125,-48.530077999999776
2020-05-16,7316.367765,7316.439203,7408.410775,7239.730592,-18.06516499999998
2020-05-17,7214.733762,7316.369274,7768.908725,7090.141289,-101.63400300000012
2020-05-18,7399.78705,7214.743416,7489.137772,7156.119946,185.05328800000007
2020-05-19,7512.880583,7393.910937,7584.387456,7305.070441,113.0935330000002
2020-05-20,7533.123513,7512.884605,7620.666018,7476.015594,20.242929999999433
2020-05-21,7551.2392,7533.123513,7574.156018,7388.154016,18.115687000000435
2020-05-22,7334.096043,7551.238815,7653.742606,7286.227768,-217.14315700000043
2020-05-23,7240.762575,7334.095889,7395.504676,7162.527291,-93.33346799999981
2020-05-24,7199.066677,7241.078227,7270.474391,7132.644054,-41.69589799999994
2020-05-25,7191.272369,7204.956606,7283.336143,7082.880221,-7.794307999999546
2020-05-26,7239.874323,7189.071895,7298.588894,7184.201754,48.60195399999975
2020-05-27,7088.024985,7239.993089,7272.571184,7008.426923,-151.849338
2020-05-28,7113.731476,7088.024958,7199.32384,7008.558814,25.706490999999914
2020-05-29,6884.496394,7113.504977,7140.580243,6829.479448,-229.23508200000015
2020-05-30,6585.028843,6885.661554,6934.741179,6566.009645,-299.46755099999973
2020-05-31,7425.0154,6585.030424,7425.06403,6428.959386,839.9865570000002
2020-06-01,7148.568324,7286.122044,7368.158856,7044.162249,-276.4470760000004
2020-06-02,7140.933371,7148.569001,7178.392151,7077.11104,-7.6349529999997685
2020-06-03,7287.335081,7156.213175,7329.930813,7123.024233,146.4017100000001
2020-06-04,7237.986205,7287.33631,7357.640519,7084.734726,-49.34887600000002
2020-06-05,7167.172379,7237.986086,7499.797304,7128.936255,-70.81382600000052
2020-06-06,7236.62665,7167.173045,7293.006736,7046.122915,69.45427100000052
2020-06-07,7213.809395,7236.623582,7278.804111,7121.21395,-22.817254999999932
2020-06-08,7184.706536,7213.808361,7428.47228,7106.723864,-29.102859000000535
2020-06-09,7228.293712,7184.706083,7252.381246,7066.278308,43.587176
2020-06-10,7312.560644,7228.294388,7349.789794,7218.079597,84.26693200000045
2020-06-11,7386.464848,7316.151548,7521.637034,7273.593791,73.90420399999948
2020-06-12,7252.276794,7380.157881,7397.603322,7203.130766,-134.18805399999928
2020-06-13,7180.957819,7252.277888,7299.892042,7120.626946,-71.31897500000014
2020-06-14,7175.744012,7180.957689,7238.014866,7153.992402,-5.213807000000088
2020-06-15,6956.48758,7175.712357,7191.188749,6915.857474,-219.25643200000013
2020-06-16,7292.219505,6956.48758,7391.041835,6853.093401,335.73192500000005
2020-06-17,7338.63667,7292.217504,7391.762935,7264.178696,46.41716499999984
2020-06-18,7348.433264,7338.421391,7488.333871,7317.76337,9.796594000000368
2020-06-19,7714.860754,7352.57889,7750.648613,7340.702523,366.42749000000003
2020-06-20,8040.603701,7715.908484,8193.158877,7709.885351,325.74294699999973
2020-06-21,8068.606369,8047.802943,8464.183418,7872.035499,28.002668000000085
2020-06-22,7809.701364,8047.111529,8047.283882,7756.401227,-258.90500500000053
2020-06-23,8088.452885,7809.703733,8137.499126,7671.457792,278.75152100000014
2020-06-24,8079.993532,8196.475999,8279.66058,8009.905117,-8.459352999999282
2020-06-25,8150.313717,8081.229614,8189.385802,7960.533522,70.32018499999958
2020-06-26,8117.961008,8151.807336,8192.187715,8036.31553,-32.35270899999978
2020-06-27,8736.142439,8111.511235,8849.921995,8109.954039,618.1814309999991
2020-06-28,8844.675732,8736.148417,8898.643793,8559.744377,108.53329300000041
2020-06-29,8712.637578,8826.385428,8856.530135,8588.518351,-132.03815399999985
2020-06-30,8926.299028,8712.637311,9010.5337,8666.011538,213.6614499999996
2020-07-01,8940.8643,8926.303486,8972.890632,8804.094435,14.565271999999823
2020-07-02,8639.18144,8940.879994,9182.972791,8456.129028,-301.682859999999
2020-07-03,8653.683763,8639.182713,8740.353819,8503.570319,14.502323000000615
2020-07-04,8709.786013,8653.682469,8784.7501,8487.340457,56.10224999999991
2020-07-05,8636.074357,8709.835222,8798.773614,8576.103286,-73.71165600000131
2020-07-06,8385.088777,8636.074108,8666.272406,8278.809127,-250.98557999999866
2020-07-07,8452.232296,8382.599774,8513.454207,8221.867389,67.14351899999929
2020-07-08,8348.567505,8452.232129,8459.283993,8257.043067,-103.66479099999924
2020-07-09,8563.30747,8348.569951,8598.904143,8283.358307,214.73996499999885
2020-07-10,8882.962391,8563.307388,8983.03544,8555.125634,319.6549209999994
2020-07-11,9132.114988,8878.733617,9177.388648,8875.284819,249.15259700000024
2020-07-12,9321.978406,9132.114653,9433.677487,9105.824063,189.86341800000082
2020-07-13,9546.077957,9289.522646,9634.251035,9186.18134,224.09955099999934
2020-07-14,9389.880752,9549.545376,9559.432613,9199.659041,-156.1972050000004
2020-07-15,9364.193383,9389.87907,9452.06458,9285.410559,-25.687368999999308
2020-07-16,9386.260386,9376.226831,9466.487907,9151.534573,22.067003000000113
2020-07-17,9270.707035,9386.259769,9604.105582,9223.946494,-115.55335100000048
2020-07-18,9178.894637,9287.207776,9350.247058,9073.588214,-91.81239800000003
2020-07-19,9626.456637,9178.895794,9746.171377,9148.652281,447.5619999999999
2020-07-20,9682.377411,9601.403585,9857.447773,9528.151669,55.920774000000165
2020-07-21,9796.344066,9682.3777,9873.616069,9654.132962,113.96665500000017
2020-07-22,9928.778256,9796.343586,9940.671501,9661.309157,132.43418999999994
2020-07-23,10133.7065,9901.684635,10176.90701,9889.154765,204.92824400000063
2020-07-24,9839.900016,10133.70648,10198.19928,9753.195757,-293.80648400000064
2020-07-25,10237.63515,9852.644254,10352.45593,9712.360915,397.73513400000047
2020-07-26,10365.92629,10237.79326,10490.77986,10219.52286,128.29113999999936
2020-07-27,10219.09974,10365.23238,10517.91793,10098.76169,-146.82654999999977
2020-07-28,10368.528,10235.4677,10599.03016,10109.15916,149.4282600000006
2020-07-29,9927.353691,10368.52748,10398.53648,9811.928072,-441.174309
2020-07-30,9877.234963,9927.353455,10053.35462,9643.465032,-50.118727999999464
2020-07-31,9637.624095,9934.901933,9967.095384,9469.292698,-239.61086800000157
2020-08-01,10190.99598,9637.624345,10273.79482,9616.263421,553.3718850000005
2020-08-02,9702.037191,10191.00776,10291.30426,9366.7803,-488.95878900000025
2020-08-03,9632.484946,9609.93197,9705.692625,9411.921416,-69.55224499999895
2020-08-04,9671.858654,9632.482559,9771.340692,9580.237409,39.37370799999917
2020-08-05,9690.086743,9697.533064,9725.336392,9576.054489,18.228089000000182
2020-08-06,9920.551448,9690.085992,10009.54047,9667.519497,230.46470500000032
2020-08-07,9641.469505,9922.048562,10009.37849,9481.185942,-279.08194300000105
2020-08-08,9393.869629,9641.468562,9680.59509,9252.115834,-247.5998759999984
2020-08-09,8788.978363,9393.868579,9394.864137,8627.935746,-604.8912660000005
2020-08-10,8785.995352,8791.336853,8978.585565,8531.496379,-2.9830110000002605
2020-08-11,8779.470511,8819.102269,8905.126218,8460.695261,-6.524841000000379
2020-08-12,8640.591417,8779.467316,8807.844965,8592.29254,-138.8790939999999
2020-08-13,8549.948322,8640.592081,8748.725718,8413.723329,-90.64309499999945
2020-08-14,8924.044398,8550.045999,8978.333203,8492.456295,374.0960759999998
2020-08-15,8792.112058,8917.73989,8920.263748,8653.809024,-131.93233999999939
2020-08-16,8757.961062,8792.112073,8853.25666,8683.684594,-34.150996000000305
2020-08-17,9079.578777,8757.962116,9173.138258,8746.992956,321.6177150000003
2020-08-18,9127.636822,9074.160134,9192.15034,9005.944712,48.058044999999765
2020-08-19,8926.213488,9127.888318,9205.672359,8859.647557,-201.42333400000098
2020-08-20,8167.313894,8926.217518,8926.383039,8164.682472,-758.8995939999995
2020-08-21,7876.750875,8167.313268,8257.125507,7626.189619,-290.56301900000017
2020-08-22,7960.228274,7940.252823,8160.157919,7746.152079,83.47739900000033
2020-08-23,7956.306284,7960.233654,7985.602488,7592.897235,-3.9219899999998233
2020-08-24,5801.208905,7955.440008,7978.84368,5569.01669,-2155.097379
2020-08-25,5673.681201,5804.794314,6014.252892,3868.091312,-127.52770400000009
2020-08-26,5305.149952,5673.651113,5810.640296,5215.774302,-368.53124900000057
2020-08-27,5356.187374,5305.149075,6116.834478,5077.862093,51.03742200000033
2020-08-28,4945.702336,5360.581995,5440.466703,4453.260545,-410.4850379999998
2020-08-29,5466.582594,4945.692509,5559.129295,4922.203145,520.8802580000001
2020-08-30,5364.822853,5466.555261,5467.942335,5044.075092,-101.75974100000076
2020-08-31,6302.063404,5364.81623,6429.780443,5275.927112,937.2405510000008
2020-09-01,6186.279839,6302.120291,6943.935268,5681.103282,-115.78356500000064
2020-09-02,6188.05375,6177.205754,6471.354767,5884.754157,1.7739110000002256
2020-09-03,5885.340133,6188.042146,6432.873162,5803.553402,-302.71361700000034
2020-09-04,6456.454688,5830.352511,6621.858253,5695.198299,571.1145550000001
2020-09-05,6785.318011,6456.45065,6864.602196,6407.037439,328.8633230000005
2020-09-06,6707.985089,6785.325204,6982.720386,6489.111885,-77.33292200000051
2020-09-07,6722.495392,6698.94832,6797.053701,6538.856462,14.510303000000022
2020-09-08,6683.780049,6719.084872,6866.541424,6598.307584,-38.71534299999985
2020-09-09,6230.488343,6683.780622,6689.043277,6045.47511,-453.291706
2020-09-10,5923.489835,6230.49332,6285.272461,5880.777528,-306.9985079999997
2020-09-11,6484.739446,5880.816836,6616.78648,5859.857935,561.2496109999993
2020-09-12,6447.421347,6484.617042,6534.064909,6345.633536,-37.318098999999165
2020-09-13,6538.336462,6447.442667,6606.444456,6160.582451,90.91511499999979
2020-09-14,6851.558712,6538.68699,7213.725146,6520.934899,313.2222499999998
2020-09-15,6777.370094,6797.925196,7050.706366,6613.677956,-74.18861800000013
2020-09-16,6856.933264,6773.007301,7004.126134,6665.610805,79.56317000000035
2020-09-17,6806.362287,6874.720048,6909.855128,6685.715732,-50.57097700000031
2020-09-18,7279.24397,6810.004568,7320.978093,6776.111014,472.8816830000005
2020-09-19,7176.667477,7278.704282,7465.732245,7082.639209,-102.57649300000048
2020-09-20,7368.293398,7176.669418,7425.743721,7156.211053,191.62592099999983
2020-09-21,7322.816614,7367.900961,7400.469133,7126.775519,-45.4767839999995
2020-09-22,6867.398189,7322.815746,7326.324778,6753.593664,-455.41842500000075
2020-09-23,6874.848495,6873.137266,6950.788875,6778.889694,7.450306000000637
2020-09-24,7044.438864,6874.848555,7202.990355,6798.779063,169.59036899999955
2020-09-25,6890.863772,7044.438893,7051.771025,6601.771494,-153.57509200000004
2020-09-26,6888.554908,6890.863978,6992.326397,6773.322132,-2.3088639999996303
2020-09-27,6719.79995,6888.548898,6943.90708,6702.021116,-168.75495800000044
2020-09-28,7167.582817,6629.975283,7179.765894,6487.531308,447.7828670000008
2020-09-29,7066.082389,7163.527231,7201.317209,6997.149109,-101.50042800000028
2020-09-30,7278.140586,7066.066086,7302.814371,7030.015961,212.0581970000003
2020-10-01,7186.870303,7278.140654,7293.862985,7067.947185,-91.27028300000075
2020-10-02,6857.146435,7186.870831,7222.915907,6765.430699,-329.72386800000004
2020-10-03,6905.475773,6857.146426,6955.005137,6783.239371,48.32933800000046
2020-10-04,7119.388748,6905.476221,7166.520004,6832.947906,213.9129750000002
2020-10-05,7563.032832,7119.388915,7726.671699,7038.554845,443.64408399999957
2020-10-06,7498.861764,7557.01926,7609.311143,7408.266922,-64.17106799999965
2020-10-07,7543.303401,7498.859881,7703.01898,7446.685898,44.4416369999999
2020-10-08,7625.853786,7543.303101,7708.594271,7504.770143,82.55038499999955
2020-10-09,7777.507543,7625.854338,7799.276656,7622.487082,151.65375700000004
2020-10-10,7762.758784,7789.574229,7794.636018,7678.178774,-14.748759000000064
2020-10-11,8774.106488,7762.758619,8974.079277,7726.542654,1011.3477039999998
2020-10-12,8768.672623,8769.04718,9470.078423,8416.47474,-5.433864999999059
2020-10-13,8854.774484,8768.672143,9074.81753,8594.380363,86.10186099999919
2020-10-14,8964.057558,8851.788756,9038.341927,8781.037925,109.28307400000085
2020-10-15,8905.713817,9003.396916,9224.385534,8748.433419,-58.34374100000059
2020-10-16,8888.505893,8905.559394,8969.532234,8540.511107,-17.207924000000276
2020-10-17,8979.283587,8888.507473,9113.866151,8785.09959,90.77769400000034
2020-10-18,9372.684273,9033.183227,9393.635447,8928.777068,393.40068600000086
2020-10-19,9901.678867,9372.67997,9959.733998,9066.921045,528.9945939999998
2020-10-20,9918.248414,9904.830754,10063.71591,9733.806548,16.569546999999147
2020-10-21,9618.518195,9918.253174,9958.110928,9547.040993,-299.7302189999991
2020-10-22,8787.655182,9617.377064,9651.018603,8167.492188,-830.8630130000001
2020-10-23,8609.125245,8734.637943,9177.18639,8207.331505,-178.52993700000115
2020-10-24,8816.231245,8609.119937,8981.624505,8510.564215,207.1060000000016
2020-10-25,9331.986485,8824.780831,9417.590183,8803.91656,515.7552399999986
2020-10-26,9758.296586,9331.985268,9941.956082,9274.416587,426.31010100000094
2020-10-27,9363.635557,9796.282556,9849.185361,9156.515351,-394.6610290000008
2020-10-28,9419.918551,9363.636646,9584.062439,9220.362205,56.282994000001054
2020-10-29,9685.701959,9419.913715,9880.71204,9328.763833,265.7834079999993
2020-10-30,9724.68015,9674.836632,9934.976225,9524.848992,38.97819100000015
2020-10-31,9720.480854,9724.316993,9900.775994,9474.742266,-4.199296000000686
2020-11-01,9541.886567,9720.254489,9835.557819,9333.915196,-178.5942869999999
2020-11-02,9142.150637,9541.208922,9572.081815,8807.742839,-399.7359299999989
2020-11-03,9193.845136,9140.890401,9266.2516,8935.380728,51.69449899999927
2020-11-04,9221.075887,9193.845255,9312.849338,9094.834315,27.230751000000964
2020-11-05,9049.715119,9220.746036,9302.179312,8857.470863,-171.36076800000046
2020-11-06,8906.781605,9049.692372,9052.69296,8646.212548,-142.9335140000003
2020-11-07,8836.727224,8906.746922,9011.897443,8708.124072,-70.05438099999992
2020-11-08,9113.979176,8836.727224,9225.744965,8821.549193,277.25195200000053
2020-11-09,9508.524665,9114.177836,9524.457474,9009.05845,394.5454890000001
2020-11-10,9426.281869,9508.563792,9622.613231,9336.814886,-82.24279600000045
2020-11-11,9689.32439,9435.033792,9733.943979,9335.912832,263.0425209999994
2020-11-12,9428.670084,9689.539932,9699.140854,9395.275387,-260.65430600000036
2020-11-13,10269.58198,9428.232535,10358.78917,9418.354212,840.9118960000014
2020-11-14,9517.135443,10269.23188,10293.7031,9299.92095,-752.4465370000016
2020-11-15,9668.060754,9517.379828,9681.206444,9407.971187,150.92531100000087
2020-11-16,9812.367095,9668.085402,9876.662127,9473.251048,144.30634099999952
2020-11-17,9660.661298,9812.829378,9861.231447,9620.617459,-151.7057969999987
2020-11-18,9678.050995,9660.053118,9737.271128,9543.773398,17.389696999998705
2020-11-19,9738.458559,9678.050684,9805.446487,9393.842926,60.407564000001
2020-11-20,9792.9279,9738.457447,9804.573516,9653.310114,54.469340999999986
2020-11-21,9787.14202,9791.073884,9871.519387,9611.024354,-5.785880000001271
2020-11-22,9875.967048,9788.914131,9980.715526,9712.85958,88.82502800000111
2020-11-23,9261.832641,9876.014214,9963.180331,9109.473046,-614.1344069999996
2020-11-24,9465.228097,9262.481444,9559.770602,9239.389181,203.39545599999838
2020-11-25,9459.659754,9465.086079,9493.899884,9360.847047,-5.568342999999004
2020-11-26,9352.953728,9459.659753,9482.697453,9251.032408,-106.70602599999984
2020-11-27,9442.768996,9352.605477,9499.609999,8911.198265,89.81526800000029
2020-11-28,9511.660637,9443.016988,9596.222935,9381.74608,68.89164100000016
2020-11-29,9458.627074,9511.641266,9558.46842,9241.646056,-53.03356300000087
2020-11-30,9399.642094,9458.464837,9481.374487,9277.427094,-58.98497999999927
2020-12-01,9280.760765,9399.685603,9428.177661,9237.657272,-118.88132899999982
2020-12-02,9354.078196,9279.469146,9392.025094,9179.382279,73.31743099999949
2020-12-03,9290.104491,9354.078187,9413.648505,9279.923226,-63.973705000000336
2020-12-04,9681.947128,9289.60316,9776.102839,9273.796157,391.84263699999974
2020-12-05,9610.680246,9681.947129,9721.765241,9577.910848,-71.2668819999999
2020-12-06,9312.136318,9610.680246,9679.98608,9207.958895,-298.54392799999914
2020-12-07,9253.633372,9311.989646,9334.346057,9003.374468,-58.50294600000052
2020-12-08,9172.732086,9253.684713,9293.245367,9047.231365,-80.90128600000025
2020-12-09,9023.153768,9172.554012,9193.768265,8844.317702,-149.57831799999985
2020-12-10,9102.850057,9023.012126,9191.117478,8950.755974,79.69628899999952
2020-12-11,9189.061375,9102.877703,9234.529361,9033.435483,86.21131799999966
2020-12-12,9149.444859,9189.037401,9202.648794,9068.19084,-39.61651600000005
2020-12-13,9237.31677,9142.34826,9301.998983,9097.778646,87.87191100000018
2020-12-14,9098.797366,9241.169628,9268.123022,8958.632801,-138.51940399999876
2020-12-15,9095.324561,9098.683628,9133.985825,9066.858012,-3.4728050000012445
2020-12-16,9125.653534,9068.937487,9191.818987,9052.870726,30.328972999999678
2020-12-17,9056.464483,9142.07507,9150.765584,8920.762981,-69.18905099999938
2020-12-18,9279.805637,9079.614127,9357.327421,9064.727627,223.34115399999973
